MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,ScreenPorch,SaleCondition,YrSold,0,1
20,RL,64.0,Reg,Lvl,Inside,CollgCr,6.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1330.0,0.0,1330.0,0.0,0.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,437.0,Y,0.0,0.0,Partial,2007.0,11.951896539043442,155111.0419432364
60,RL,64.0,Reg,Lvl,Inside,CollgCr,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Gd,Y,738.0,753.0,1491.0,0.0,1.0,Gd,7.0,Typ,1.0,Gd,RFn,2.0,484.0,Y,100.0,0.0,Normal,2007.0,11.867829065187792,142604.31774031688
60,RL,64.0,IR1,Lvl,Inside,CollgCr,5.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,Mn,Unf,Ex,Y,768.0,768.0,1536.0,0.0,1.0,Gd,6.0,Typ,0.0,,Fin,2.0,400.0,Y,0.0,0.0,Normal,2007.0,13.139590720221024,508688.29464762646
85,RL,75.0,Reg,Low,Inside,Edwards,5.0,5.0,1967.0,Gable,HdBoard,TA,CBlock,Gd,Gd,ALQ,Gd,Y,936.0,0.0,936.0,1.0,0.0,TA,4.0,Typ,1.0,Fa,Unf,1.0,384.0,Y,405.0,0.0,Abnorml,2007.0,11.865074504534963,142212.04601391085
20,RL,67.0,Reg,Lvl,Inside,Edwards,4.0,6.0,1963.0,Gable,VinylSd,TA,CBlock,TA,No,BLQ,TA,Y,1088.0,0.0,1088.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,2.0,520.0,P,0.0,0.0,Normal,2007.0,11.691682222174512,119572.98561179826
50,RL,74.0,Reg,Lvl,Inside,Edwards,5.0,6.0,1950.0,Gable,VinylSd,TA,CBlock,TA,No,ALQ,TA,Y,901.0,450.0,1351.0,1.0,0.0,TA,7.0,Typ,1.0,Gd,Unf,2.0,576.0,N,0.0,100.0,Normal,2007.0,11.320898998412336,82528.50257487205
20,RL,80.0,Reg,Lvl,Inside,Edwards,6.0,6.0,1960.0,Hip,HdBoard,TA,CBlock,TA,No,Unf,Gd,Y,1179.0,0.0,1179.0,0.0,0.0,TA,5.0,Min2,0.0,,Fin,2.0,622.0,P,0.0,0.0,Normal,2007.0,11.460480897450546,94890.69198621054
80,RL,65.0,Reg,Lvl,Inside,Edwards,6.0,6.0,1976.0,Gable,HdBoard,TA,CBlock,TA,Av,GLQ,TA,Y,1044.0,0.0,1044.0,1.0,0.0,TA,7.0,Typ,1.0,Fa,Unf,2.0,528.0,Y,228.0,0.0,Normal,2007.0,11.685300638266305,118812.35018175222
90,RL,,IR1,Lvl,CulDSac,Edwards,5.0,6.0,1979.0,Gable,Plywood,TA,Slab,,,,TA,Y,1100.0,1133.0,2233.0,0.0,1.0,TA,11.0,Typ,0.0,,Fin,2.0,579.0,Y,0.0,0.0,Normal,2007.0,11.428284976782264,91884.25597825921
60,RL,60.0,Reg,Lvl,Inside,Edwards,5.0,5.0,2006.0,Gable,VinylSd,TA,PConc,Gd,No,GLQ,Gd,Y,734.0,674.0,1408.0,1.0,1.0,TA,6.0,Typ,0.0,,Fin,2.0,489.0,Y,0.0,0.0,Normal,2007.0,11.512778397576223,99985.2943419874
20,RL,128.0,IR1,Bnk,Inside,Edwards,10.0,5.0,2009.0,Hip,CemntBd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,5095.0,0.0,5095.0,1.0,1.0,Ex,15.0,Typ,2.0,Gd,Fin,3.0,1154.0,Y,546.0,0.0,Partial,2007.0,11.821612527109188,136163.61963050923
180,RM,35.0,Reg,Lvl,Inside,Edwards,6.0,5.0,2005.0,Gable,VinylSd,TA,PConc,Gd,Gd,GLQ,Ex,Y,1072.0,0.0,1072.0,1.0,0.0,Gd,5.0,Typ,0.0,,Fin,2.0,525.0,Y,0.0,0.0,Normal,2007.0,11.89490665880485,146518.4530371272
20,RL,64.0,Reg,Lvl,Inside,Edwards,5.0,7.0,2000.0,Gable,WdShing,TA,CBlock,TA,Av,Rec,Ex,Y,960.0,0.0,960.0,1.0,0.0,Fa,4.0,Typ,0.0,,Unf,1.0,392.0,Y,144.0,0.0,Normal,2007.0,11.957879556330905,156041.85574955205
90,RL,74.0,Reg,Lvl,Corner,Edwards,4.0,3.0,1955.0,Gable,AsbShng,TA,PConc,,,,TA,N,1152.0,0.0,1152.0,0.0,0.0,Fa,6.0,Typ,0.0,,,0.0,0.0,N,0.0,0.0,Normal,2007.0,12.008415697687218,164130.2662127136
90,RL,52.0,Reg,Lvl,Inside,Edwards,5.0,6.0,1950.0,Gable,Plywood,TA,CBlock,TA,No,Unf,TA,N,1195.0,0.0,1195.0,0.0,0.0,TA,8.0,Typ,0.0,,,0.0,0.0,N,118.0,0.0,Abnorml,2007.0,11.897693218171435,146927.3047850912
40,RL,62.0,Reg,Bnk,Corner,Edwards,6.0,8.0,1995.0,Gable,Wd Sdng,TA,BrkTil,TA,No,LwQ,TA,Y,740.0,125.0,865.0,1.0,0.0,TA,4.0,Typ,1.0,Gd,Unf,1.0,216.0,Y,0.0,0.0,Normal,2007.0,11.940535762475651,153358.83213064616
20,RL,60.0,Reg,Lvl,Inside,Edwards,4.0,5.0,1955.0,Gable,MetalSd,TA,CBlock,TA,No,BLQ,TA,Y,768.0,0.0,768.0,0.0,0.0,TA,4.0,Typ,1.0,Fa,Unf,1.0,355.0,Y,0.0,0.0,Normal,2007.0,12.225473866762487,203918.12959570886
20,RL,60.0,Reg,HLS,Inside,Edwards,4.0,5.0,1955.0,Gable,WdShing,TA,CBlock,TA,No,ALQ,TA,Y,864.0,0.0,864.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,528.0,N,196.0,0.0,Family,2007.0,11.946735449329267,154312.56222525233
90,RL,60.0,Reg,Lvl,Inside,SWISU,5.0,6.0,1950.0,Hip,Wd Sdng,TA,PConc,TA,Mn,Rec,Fa,N,1296.0,1296.0,2592.0,2.0,0.0,TA,12.0,Min2,0.0,,,0.0,0.0,Y,0.0,0.0,AdjLand,2007.0,12.024744030010506,166832.23906727947
30,RL,54.0,Reg,Lvl,Inside,Crawfor,5.0,5.0,1950.0,Hip,Stucco,TA,PConc,TA,Mn,BLQ,TA,Y,1422.0,0.0,1422.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,1.0,352.0,Y,0.0,0.0,Normal,2007.0,11.855055408678359,140794.32389931098
50,RL,51.0,Reg,HLS,Inside,Crawfor,6.0,7.0,2005.0,Gable,Wd Sdng,TA,BrkTil,TA,No,BLQ,Gd,Y,759.0,539.0,1298.0,0.0,0.0,TA,8.0,Typ,1.0,Gd,Unf,1.0,240.0,P,216.0,0.0,Normal,2007.0,12.079366220698684,176198.45441816808
70,RL,63.0,Reg,Lvl,Inside,Crawfor,7.0,8.0,1995.0,Gable,Wd Sdng,TA,BrkTil,Gd,No,GLQ,TA,Y,567.0,531.0,1098.0,1.0,0.0,TA,5.0,Typ,1.0,Gd,Unf,1.0,216.0,Y,0.0,0.0,Normal,2007.0,12.217377201785748,202273.73884149772
70,RL,53.0,Reg,Lvl,Inside,Crawfor,6.0,7.0,1950.0,Gable,VinylSd,TA,BrkTil,TA,No,Unf,TA,N,851.0,585.0,1436.0,0.0,0.0,TA,7.0,Typ,1.0,Gd,Unf,1.0,228.0,Y,184.0,0.0,Normal,2007.0,11.77058769571258,129390.17045883229
70,RL,53.0,Reg,Lvl,Inside,Crawfor,6.0,8.0,1991.0,Gable,Wd Sdng,TA,BrkTil,TA,No,Unf,TA,Y,686.0,775.0,1461.0,0.0,0.0,TA,6.0,Typ,1.0,Gd,Unf,1.0,225.0,N,0.0,0.0,Normal,2007.0,12.049811099178324,171067.0902492674
70,RL,60.0,Reg,Lvl,Inside,Crawfor,7.0,7.0,1992.0,Gable,VinylSd,TA,BrkTil,TA,No,Unf,Gd,Y,867.0,851.0,1718.0,0.0,1.0,Gd,8.0,Typ,1.0,TA,Unf,2.0,264.0,Y,291.0,153.0,Normal,2007.0,11.996941775690832,162257.81108546513
20,RL,126.0,IR2,HLS,Inside,Crawfor,5.0,5.0,1951.0,Gable,Wd Sdng,TA,CBlock,,,,Fa,Y,1226.0,0.0,1226.0,0.0,1.0,TA,7.0,Min1,1.0,Gd,Fin,2.0,400.0,Y,174.0,228.0,Normal,2007.0,12.232758915924727,205409.1075245561
50,RL,110.0,IR1,HLS,Inside,Crawfor,4.0,6.0,2003.0,Gable,AsbShng,TA,BrkTil,TA,No,GLQ,Ex,Y,1230.0,525.0,1755.0,0.0,0.0,Gd,7.0,Typ,1.0,TA,Unf,1.0,231.0,Y,0.0,0.0,Normal,2007.0,12.53634295242114,278268.83351094165
190,RL,79.0,IR1,Lvl,Inside,Crawfor,5.0,5.0,1950.0,Gable,VinylSd,TA,CBlock,TA,No,LwQ,Ex,Y,760.0,595.0,1355.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,528.0,Y,0.0,144.0,Normal,2007.0,11.725468922575999,123681.98616273509
20,RL,,IR1,Lvl,CulDSac,Crawfor,6.0,4.0,1960.0,Gable,Wd Sdng,TA,CBlock,TA,Mn,LwQ,TA,Y,1560.0,0.0,1560.0,0.0,1.0,TA,6.0,Typ,3.0,TA,RFn,2.0,580.0,Y,0.0,0.0,Normal,2007.0,11.635779300164227,113071.91375250956
20,RL,,IR1,Lvl,CulDSac,Crawfor,6.0,6.0,1968.0,Hip,HdBoard,TA,PConc,Gd,No,BLQ,Ex,Y,1488.0,0.0,1488.0,0.0,0.0,TA,7.0,Typ,2.0,Gd,RFn,2.0,552.0,Y,0.0,0.0,Normal,2007.0,11.399125195363322,89243.6184712942
160,RM,24.0,Reg,Lvl,Inside,Blueste,6.0,6.0,1980.0,Gable,MetalSd,TA,CBlock,Gd,No,GLQ,Gd,Y,529.0,516.0,1045.0,0.0,0.0,TA,5.0,Typ,1.0,TA,Unf,2.0,462.0,Y,180.0,0.0,Normal,2007.0,11.07206706904894,64348.3820055288
20,RL,,IR2,Lvl,Inside,Crawfor,4.0,5.0,1996.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Gd,Y,1680.0,0.0,1680.0,0.0,0.0,Gd,7.0,Typ,0.0,,Unf,2.0,628.0,Y,152.0,0.0,Normal,2007.0,11.562433608841406,105075.4149386412
120,RM,35.0,IR1,Bnk,Inside,Blueste,8.0,5.0,1988.0,Gable,HdBoard,TA,CBlock,Gd,Gd,GLQ,Gd,Y,1020.0,0.0,1020.0,1.0,0.0,TA,4.0,Typ,0.0,,Unf,2.0,509.0,Y,135.0,0.0,Normal,2007.0,11.549396037212125,103714.3782752308
20,RL,,IR1,Bnk,Corner,Crawfor,7.0,5.0,1971.0,Gable,Plywood,TA,CBlock,Gd,No,Rec,Ex,Y,1696.0,0.0,1696.0,0.0,0.0,TA,7.0,Typ,2.0,TA,Fin,2.0,625.0,Y,0.0,0.0,Normal,2007.0,11.654292112322361,115184.6892185737
20,RL,70.0,IR1,HLS,CulDSac,Crawfor,8.0,5.0,1986.0,Gable,WdShing,Gd,CBlock,Gd,No,Unf,Gd,Y,2726.0,0.0,2726.0,0.0,1.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,691.0,Y,216.0,0.0,Normal,2007.0,12.475932417711155,261956.15403083863
50,RM,50.0,Reg,Lvl,Corner,IDOTRR,6.0,7.0,1950.0,Gable,Wd Sdng,TA,BrkTil,TA,No,ALQ,Gd,Y,720.0,495.0,1215.0,0.0,0.0,Gd,6.0,Typ,0.0,,Fin,2.0,720.0,Y,0.0,0.0,Normal,2007.0,12.094106741888565,178814.94833469504
50,RM,50.0,Reg,Lvl,Inside,IDOTRR,5.0,7.0,2003.0,Gable,VinylSd,Gd,BrkTil,TA,No,Unf,Ex,Y,936.0,665.0,1601.0,0.0,0.0,TA,6.0,Typ,0.0,,,0.0,0.0,N,0.0,0.0,Normal,2007.0,12.104771506092398,180732.17279660114
30,RM,46.0,Reg,Lvl,Inside,IDOTRR,5.0,7.0,1950.0,Gable,Stucco,TA,BrkTil,TA,No,Unf,Ex,Y,816.0,0.0,816.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,100.0,N,0.0,0.0,Normal,2007.0,12.157216282678778,190463.5816207849
50,RM,64.0,Reg,Lvl,Corner,IDOTRR,2.0,4.0,1950.0,Gable,MetalSd,TA,BrkTil,,,,Ex,Y,640.0,0.0,845.0,0.0,0.0,TA,4.0,Maj2,0.0,,Unf,1.0,256.0,N,48.0,0.0,Normal,2007.0,11.791223577691476,132087.99096251387
190,C (all),75.0,Reg,Lvl,Inside,IDOTRR,5.0,6.0,2006.0,Gable,VinylSd,TA,CBlock,TA,No,Unf,Fa,N,1034.0,957.0,1991.0,0.0,0.0,TA,9.0,Typ,0.0,,,0.0,0.0,N,0.0,0.0,Normal,2007.0,11.942766078563377,153701.25251204259
20,C (all),65.0,Reg,Lvl,Corner,IDOTRR,4.0,6.0,1980.0,Gable,MetalSd,TA,CBlock,TA,No,GLQ,Gd,Y,1073.0,0.0,1073.0,1.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,720.0,Y,0.0,0.0,Abnorml,2007.0,12.390731789667784,240561.67719145934
30,C (all),60.0,Reg,Lvl,Inside,IDOTRR,5.0,9.0,2007.0,Hip,MetalSd,Gd,BrkTil,TA,No,ALQ,Ex,Y,1001.0,0.0,1001.0,0.0,0.0,Gd,5.0,Typ,0.0,,Unf,1.0,216.0,N,154.0,0.0,Normal,2007.0,12.488994493928848,265400.290095258
120,RM,59.0,IR1,HLS,Inside,Crawfor,8.0,5.0,2007.0,Hip,CemntBd,Gd,PConc,Gd,Gd,GLQ,Gd,Y,1625.0,0.0,1625.0,1.0,0.0,Gd,5.0,Typ,1.0,Gd,Fin,2.0,495.0,Y,123.0,153.0,Partial,2007.0,12.296403432119567,218907.25635069353
85,RL,,IR1,Bnk,CulDSac,Mitchel,6.0,6.0,1979.0,Gable,HdBoard,TA,CBlock,Gd,Av,GLQ,TA,Y,1299.0,0.0,1299.0,1.0,0.0,Gd,5.0,Typ,1.0,Po,RFn,2.0,486.0,Y,84.0,0.0,Normal,2007.0,12.49270616333339,266387.1986380717
20,RL,80.0,Reg,Lvl,Inside,Mitchel,5.0,5.0,2002.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1392.0,0.0,1392.0,0.0,0.0,Gd,6.0,Typ,1.0,Gd,Fin,3.0,650.0,Y,168.0,0.0,Normal,2007.0,12.203589382625099,199503.96356832478
20,RL,44.0,IR1,Lvl,CulDSac,Mitchel,7.0,5.0,2002.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1409.0,0.0,1409.0,1.0,1.0,Gd,4.0,Typ,1.0,Gd,RFn,2.0,576.0,Y,0.0,145.0,Normal,2007.0,12.288085583106525,217093.97061756157
20,RL,,IR1,Lvl,CulDSac,Mitchel,7.0,5.0,1992.0,Gable,HdBoard,TA,PConc,Gd,No,GLQ,TA,Y,1478.0,0.0,1478.0,1.0,0.0,TA,6.0,Typ,1.0,TA,Unf,2.0,506.0,Y,114.0,0.0,Normal,2007.0,12.610453190939372,299674.8075679775
80,RL,,IR1,Lvl,Inside,Mitchel,7.0,6.0,1975.0,Gable,Plywood,TA,CBlock,TA,Av,Rec,TA,Y,918.0,0.0,918.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,360.0,Y,192.0,0.0,Normal,2007.0,12.181132296722541,195073.61843255063
85,RL,82.0,IR1,Lvl,Corner,Mitchel,6.0,6.0,1974.0,Gable,Plywood,TA,CBlock,Gd,Av,ALQ,TA,Y,1026.0,0.0,1026.0,1.0,0.0,TA,5.0,Typ,1.0,Po,Unf,2.0,528.0,Y,193.0,0.0,Normal,2007.0,12.570570943416342,287958.29609766154
120,RL,46.0,IR1,Lvl,Inside,Timber,7.0,6.0,1987.0,Gable,VinylSd,Gd,BrkTil,Gd,Av,GLQ,Ex,Y,1501.0,0.0,1501.0,1.0,0.0,Gd,5.0,Typ,2.0,TA,Fin,2.0,512.0,Y,240.0,0.0,Normal,2007.0,12.739068856632157,340806.0603962929
20,RL,149.0,Reg,Lvl,Inside,Timber,6.0,8.0,1995.0,Hip,HdBoard,TA,CBlock,TA,No,Unf,Gd,Y,2279.0,0.0,2279.0,0.0,1.0,Gd,7.0,Typ,1.0,Gd,RFn,2.0,461.0,Y,274.0,138.0,Normal,2007.0,11.99016717543586,161162.29431113458
20,RL,67.0,IR1,HLS,Inside,Timber,7.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1689.0,0.0,1689.0,0.0,0.0,Gd,7.0,Typ,0.0,,Fin,2.0,433.0,Y,100.0,0.0,Partial,2007.0,11.916990884446689,149790.19357133404
20,RL,68.0,IR1,HLS,Inside,Timber,8.0,5.0,2007.0,Hip,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1564.0,0.0,1564.0,0.0,0.0,Ex,6.0,Typ,1.0,Gd,RFn,2.0,502.0,Y,132.0,0.0,Partial,2007.0,11.371988040436817,86854.36595219767
20,RL,42.0,Reg,Lvl,CulDSac,Timber,7.0,7.0,1985.0,Gable,Plywood,TA,CBlock,Gd,No,ALQ,Gd,Y,1240.0,0.0,1240.0,0.0,0.0,Gd,6.0,Typ,0.0,,Unf,2.0,528.0,Y,232.0,0.0,Normal,2007.0,11.479650443288648,96727.25020948466
20,RL,,IR1,Lvl,Inside,Timber,8.0,5.0,2001.0,Gable,VinylSd,Gd,PConc,Ex,Mn,GLQ,Ex,Y,1312.0,0.0,1312.0,0.0,0.0,Gd,5.0,Typ,0.0,,Unf,2.0,471.0,Y,256.0,0.0,Normal,2007.0,11.428337946419507,91889.12318287267
20,RL,80.0,Reg,Lvl,Inside,Timber,8.0,5.0,2002.0,Hip,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1922.0,0.0,1922.0,1.0,0.0,Gd,6.0,Typ,1.0,Ex,Fin,3.0,692.0,Y,201.0,0.0,Normal,2007.0,11.327508409416854,83075.77394642658
20,RL,,IR1,Lvl,Inside,Timber,6.0,5.0,1996.0,Gable,VinylSd,Gd,PConc,Ex,No,Unf,Ex,Y,1491.0,0.0,1491.0,0.0,0.0,TA,7.0,Typ,1.0,TA,Fin,2.0,571.0,Y,0.0,0.0,Normal,2007.0,11.90451543061545,147933.10104902912
60,RL,,IR1,Lvl,Inside,Timber,7.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1146.0,1340.0,2486.0,1.0,1.0,Gd,10.0,Typ,1.0,Gd,Fin,2.0,452.0,Y,143.0,0.0,Normal,2007.0,12.250706202916664,209128.92418955194
20,RL,85.0,IR1,HLS,Inside,Timber,10.0,5.0,2007.0,Hip,MetalSd,Ex,PConc,Ex,Gd,Unf,Ex,Y,1824.0,0.0,1824.0,0.0,0.0,Ex,8.0,Typ,1.0,Gd,Fin,3.0,932.0,Y,160.0,108.0,Partial,2007.0,12.150159453203182,189124.24390104268
20,RL,200.0,Reg,Lvl,Inside,Mitchel,3.0,5.0,1953.0,Gable,MetalSd,TA,CBlock,,,,Ex,Y,2034.0,0.0,2034.0,0.0,0.0,TA,9.0,Min1,0.0,,RFn,4.0,1041.0,N,483.0,0.0,Normal,2007.0,12.073246726680317,175123.5014689681
120,RM,62.0,IR1,Lvl,FR3,Mitchel,6.0,5.0,1997.0,Gable,VinylSd,TA,PConc,Ex,Av,Rec,Ex,Y,936.0,0.0,936.0,2.0,1.0,TA,3.0,Typ,0.0,,Fin,2.0,460.0,Y,0.0,0.0,Normal,2007.0,11.644715834612642,114086.91333934081
160,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,4.0,1972.0,Gable,CemntBd,TA,CBlock,TA,No,BLQ,TA,Y,546.0,546.0,1092.0,0.0,1.0,TA,5.0,Typ,0.0,,Unf,1.0,253.0,Y,0.0,0.0,Normal,2007.0,11.624670078135146,111822.7243658528
180,RM,,Reg,Lvl,Inside,MeadowV,4.0,5.0,1970.0,Gable,CemntBd,TA,CBlock,Gd,Av,GLQ,TA,Y,530.0,462.0,992.0,1.0,0.0,TA,4.0,Typ,0.0,,Fin,1.0,297.0,Y,112.0,0.0,Normal,2007.0,11.957976561259548,156056.99331283153
160,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,6.0,1970.0,Gable,CemntBd,TA,CBlock,TA,No,ALQ,Ex,Y,546.0,546.0,1092.0,0.0,1.0,TA,5.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2007.0,11.739780912987685,125464.84929044903
160,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,3.0,1976.0,Gable,CemntBd,TA,CBlock,TA,No,Unf,Ex,Y,546.0,546.0,1092.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,1.0,286.0,Y,0.0,0.0,Normal,2007.0,11.666439297676954,116592.39148941454
85,RL,72.0,Reg,Lvl,Inside,Mitchel,5.0,5.0,1977.0,Gable,Plywood,TA,PConc,Gd,Av,GLQ,TA,Y,1008.0,0.0,1008.0,1.0,0.0,Gd,4.0,Typ,1.0,Fa,Fin,2.0,678.0,Y,201.0,0.0,Normal,2007.0,11.92034034045047,150292.750410668
80,RL,,IR1,Low,Corner,Mitchel,6.0,6.0,1977.0,Gable,HdBoard,TA,PConc,Gd,Gd,GLQ,TA,Y,1356.0,0.0,1356.0,2.0,0.0,TA,6.0,Typ,1.0,TA,Fin,2.0,528.0,Y,1424.0,0.0,Normal,2007.0,11.892647762939113,146187.8566412988
20,RL,61.0,IR1,Lvl,Inside,Mitchel,5.0,6.0,1994.0,Gable,Plywood,TA,PConc,TA,Mn,ALQ,TA,Y,1676.0,0.0,1676.0,1.0,1.0,Gd,6.0,Mod,2.0,TA,RFn,2.0,672.0,P,690.0,0.0,Normal,2007.0,12.055975350584001,172124.84759251037
60,RL,68.0,IR1,Lvl,Corner,Mitchel,5.0,7.0,1977.0,Gable,Plywood,TA,PConc,Gd,No,Rec,Ex,Y,716.0,716.0,1432.0,1.0,1.0,TA,6.0,Typ,1.0,Gd,Fin,2.0,531.0,Y,0.0,240.0,Normal,2007.0,12.128425789614058,185058.22598837342
85,RL,50.0,Reg,Lvl,Inside,Mitchel,5.0,7.0,1971.0,Gable,Wd Sdng,TA,CBlock,Gd,Av,GLQ,TA,Y,796.0,0.0,796.0,0.0,0.0,TA,5.0,Typ,0.0,,,0.0,0.0,Y,129.0,0.0,Normal,2007.0,12.165932906861034,192131.03781899065
20,RL,124.0,Reg,Lvl,Inside,Mitchel,4.0,3.0,1961.0,Shed,Plywood,TA,CBlock,TA,No,BLQ,TA,N,1608.0,0.0,1608.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,1.0,444.0,Y,152.0,0.0,Abnorml,2007.0,12.121710799994682,183819.72483684614
20,RL,,IR2,Lvl,Corner,Mitchel,5.0,6.0,2003.0,Gable,Plywood,TA,PConc,Gd,No,LwQ,TA,Y,1178.0,0.0,1178.0,1.0,1.0,TA,6.0,Typ,0.0,,Unf,2.0,502.0,Y,0.0,88.0,Normal,2007.0,12.055522041649446,172046.83954344643
20,RL,65.0,IR1,Lvl,Inside,Mitchel,5.0,7.0,1983.0,Gable,HdBoard,TA,CBlock,Gd,No,ALQ,TA,Y,816.0,0.0,816.0,1.0,0.0,TA,4.0,Typ,0.0,,Fin,1.0,264.0,Y,330.0,0.0,Normal,2007.0,12.082355326085171,176725.91809689198
20,RL,62.0,Reg,Lvl,Inside,Mitchel,5.0,6.0,1984.0,Gable,Plywood,TA,CBlock,TA,No,ALQ,TA,Y,887.0,0.0,887.0,0.0,0.0,TA,5.0,Typ,0.0,,RFn,1.0,288.0,Y,140.0,0.0,Normal,2007.0,12.353306823405745,231725.05113284083
20,RL,,IR1,Lvl,Inside,NAmes,6.0,5.0,1954.0,Hip,Wd Sdng,TA,CBlock,TA,No,BLQ,Gd,Y,1293.0,0.0,1293.0,1.0,0.0,TA,5.0,Typ,0.0,,RFn,2.0,452.0,Y,280.0,0.0,Normal,2006.0,12.641415886745644,309098.6889939027
20,RL,85.0,IR1,Lvl,Inside,NAmes,6.0,6.0,1956.0,Hip,VinylSd,TA,CBlock,TA,No,Rec,TA,Y,1024.0,0.0,1024.0,1.0,0.0,Gd,5.0,Typ,2.0,TA,Unf,1.0,313.0,Y,0.0,280.0,Normal,2006.0,12.504282647634177,269488.94487940683
20,RL,,IR1,Lvl,Corner,NAmes,5.0,5.0,1957.0,Gable,Wd Sdng,TA,CBlock,TA,Mn,Rec,Fa,Y,1797.0,0.0,1797.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Unf,3.0,963.0,Y,0.0,0.0,Normal,2006.0,12.080571439268397,176410.94008750416
20,RL,,IR1,Low,CulDSac,NAmes,6.0,6.0,1957.0,Gable,Wd Sdng,TA,CBlock,Gd,Gd,ALQ,Ex,Y,1390.0,0.0,1390.0,1.0,1.0,Ex,4.0,Min1,2.0,Gd,Unf,2.0,550.0,Y,0.0,0.0,Abnorml,2006.0,12.080945823389744,176476.9979070326
20,RL,90.0,Reg,Lvl,Corner,NAmes,7.0,6.0,1969.0,Gable,HdBoard,TA,CBlock,TA,Mn,Unf,Gd,Y,1851.0,0.0,1851.0,0.0,0.0,TA,8.0,Typ,1.0,TA,Fin,2.0,506.0,Y,0.0,0.0,Normal,2006.0,12.935137344390778,414628.1379525124
60,RL,60.0,IR1,Lvl,Inside,Gilbert,6.0,5.0,1998.0,Gable,VinylSd,TA,PConc,TA,No,GLQ,Ex,Y,813.0,712.0,1525.0,1.0,1.0,TA,6.0,Typ,1.0,TA,Fin,2.0,400.0,Y,421.0,0.0,Normal,2006.0,12.983452727320325,435152.89336664375
60,RL,,IR2,Lvl,Inside,Gilbert,6.0,5.0,1995.0,Gable,HdBoard,TA,PConc,Gd,No,Unf,Gd,Y,781.0,890.0,1671.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,423.0,Y,0.0,0.0,Normal,2006.0,12.806432852601558,364555.05173813505
60,RL,54.0,IR1,Lvl,Inside,Gilbert,6.0,5.0,1996.0,Gable,HdBoard,TA,PConc,Gd,No,Unf,Gd,Y,821.0,955.0,1776.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,443.0,Y,286.0,0.0,Normal,2006.0,12.952462594219709,421874.26324269
60,RL,50.0,IR1,HLS,CulDSac,Gilbert,8.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1074.0,990.0,2064.0,0.0,1.0,Gd,7.0,Typ,1.0,Gd,Fin,2.0,527.0,Y,0.0,0.0,Normal,2006.0,12.813103753495596,366995.09194323147
60,RL,42.0,IR1,HLS,CulDSac,Gilbert,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1700.0,512.0,2212.0,1.0,1.0,Gd,9.0,Typ,1.0,Gd,Fin,3.0,773.0,Y,237.0,115.0,Partial,2006.0,12.607837153435216,298891.8715738028
